city,country,latitude,longitude,timestamp_utc,aqi,pm25,pm10,no2,o3
Paris,France,48.8566,2.3522,2026-06-13 23:00:00+00:00,1.0,1.39,2.06,2.04,33.06
Toamasina,Madagascar,-18.1492,49.4023,2026-06-13 23:00:00+00:00,1.0,3.28,4.17,0.78,22.15
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 00:00:00+00:00,1.0,8.67,11.29,1.36,24.05
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 00:00:00+00:00,1.0,6.71,7.87,0.77,21.73
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 00:00:00+00:00,1.0,0.5,0.68,0.65,45.22
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 00:00:00+00:00,1.0,5.21,6.19,0.45,34.12
London,England,51.5074,-0.1278,2026-06-14 00:00:00+00:00,1.0,4.49,11.0,12.37,56.42
Madrid,Spain,40.4168,-3.7038,2026-06-14 00:00:00+00:00,2.0,3.32,8.42,0.79,70.93
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 00:00:00+00:00,1.0,4.38,7.64,0.37,36.19
Paris,France,48.8566,2.3522,2026-06-14 00:00:00+00:00,1.0,1.53,2.28,1.89,30.87
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 00:00:00+00:00,1.0,3.32,4.14,0.73,21.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 01:00:00+00:00,1.0,7.46,9.43,1.18,23.78
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 01:00:00+00:00,1.0,6.22,7.19,0.67,23.32
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 01:00:00+00:00,1.0,0.5,0.81,0.69,43.81
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 01:00:00+00:00,1.0,5.15,6.06,0.39,35.23
London,England,51.5074,-0.1278,2026-06-14 01:00:00+00:00,1.0,4.05,10.04,12.85,50.97
Madrid,Spain,40.4168,-3.7038,2026-06-14 01:00:00+00:00,2.0,3.29,8.2,0.76,68.29
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 01:00:00+00:00,1.0,4.44,7.67,0.37,34.38
Paris,France,48.8566,2.3522,2026-06-14 01:00:00+00:00,1.0,1.69,2.52,1.76,28.97
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 01:00:00+00:00,1.0,3.3,4.03,0.62,20.39
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 02:00:00+00:00,1.0,6.7,8.75,1.11,22.76
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 02:00:00+00:00,1.0,5.85,6.68,0.62,23.08
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 02:00:00+00:00,1.0,0.5,1.02,0.74,42.97
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 02:00:00+00:00,1.0,5.02,5.86,0.37,35.16
London,England,51.5074,-0.1278,2026-06-14 02:00:00+00:00,1.0,3.84,9.33,14.09,45.34
Madrid,Spain,40.4168,-3.7038,2026-06-14 02:00:00+00:00,2.0,3.25,8.03,0.75,66.02
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 02:00:00+00:00,1.0,4.51,7.73,0.38,33.17
Paris,France,48.8566,2.3522,2026-06-14 02:00:00+00:00,1.0,1.92,2.9,1.72,28.33
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 02:00:00+00:00,1.0,3.45,4.18,0.53,17.71
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 03:00:00+00:00,1.0,6.25,8.46,1.1,21.89
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 03:00:00+00:00,1.0,5.52,6.23,0.58,22.57
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 03:00:00+00:00,1.0,0.52,1.24,0.78,42.48
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 03:00:00+00:00,1.0,4.82,5.62,0.35,35.42
London,England,51.5074,-0.1278,2026-06-14 03:00:00+00:00,1.0,3.68,8.68,15.29,40.42
Madrid,Spain,40.4168,-3.7038,2026-06-14 03:00:00+00:00,2.0,3.18,7.94,0.75,64.61
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 03:00:00+00:00,1.0,4.58,7.82,0.39,31.85
Paris,France,48.8566,2.3522,2026-06-14 03:00:00+00:00,1.0,2.24,3.44,1.73,29.75
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 03:00:00+00:00,1.0,3.58,4.35,0.48,15.72
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 04:00:00+00:00,1.0,6.22,8.9,1.22,21.12
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 04:00:00+00:00,1.0,5.11,5.77,0.53,22.18
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 04:00:00+00:00,1.0,0.55,1.49,0.8,41.74
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 04:00:00+00:00,1.0,4.57,5.39,0.36,35.9
London,England,51.5074,-0.1278,2026-06-14 04:00:00+00:00,1.0,3.55,8.12,16.04,36.62
Madrid,Spain,40.4168,-3.7038,2026-06-14 04:00:00+00:00,2.0,3.08,7.87,0.75,62.58
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 04:00:00+00:00,1.0,4.55,7.86,0.41,29.35
Paris,France,48.8566,2.3522,2026-06-14 04:00:00+00:00,1.0,2.62,4.17,1.81,33.43
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 04:00:00+00:00,1.0,3.66,4.55,0.45,14.68
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 05:00:00+00:00,1.0,6.17,9.31,1.07,21.42
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 05:00:00+00:00,1.0,4.71,5.41,0.41,22.09
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 05:00:00+00:00,1.0,0.61,1.83,0.84,40.89
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 05:00:00+00:00,1.0,4.4,5.28,0.33,36.43
London,England,51.5074,-0.1278,2026-06-14 05:00:00+00:00,1.0,3.47,7.81,16.22,34.58
Madrid,Spain,40.4168,-3.7038,2026-06-14 05:00:00+00:00,2.0,3.06,8.05,0.83,60.46
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 05:00:00+00:00,1.0,4.42,7.79,0.32,26.69
Paris,France,48.8566,2.3522,2026-06-14 05:00:00+00:00,1.0,2.95,4.91,2.14,35.13
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 05:00:00+00:00,1.0,3.68,4.7,0.3,15.0
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 06:00:00+00:00,1.0,6.1,9.31,0.7,25.17
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 06:00:00+00:00,1.0,4.49,5.26,0.27,22.78
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 06:00:00+00:00,1.0,0.68,2.16,0.85,40.42
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 06:00:00+00:00,1.0,4.34,5.25,0.24,37.4
London,England,51.5074,-0.1278,2026-06-14 06:00:00+00:00,1.0,3.47,7.71,14.06,36.12
Madrid,Spain,40.4168,-3.7038,2026-06-14 06:00:00+00:00,1.0,3.13,8.52,0.98,59.47
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 06:00:00+00:00,1.0,4.18,7.6,0.23,26.52
Paris,France,48.8566,2.3522,2026-06-14 06:00:00+00:00,1.0,3.22,5.59,2.28,36.44
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 06:00:00+00:00,1.0,3.7,4.78,0.27,17.51
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 07:00:00+00:00,1.0,3.66,5.67,0.2,40.84
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 07:00:00+00:00,1.0,3.9,4.7,0.13,35.57
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 07:00:00+00:00,1.0,0.75,2.43,0.85,39.7
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 07:00:00+00:00,1.0,4.13,4.96,0.11,40.57
London,England,51.5074,-0.1278,2026-06-14 07:00:00+00:00,1.0,3.53,7.71,11.62,38.24
Madrid,Spain,40.4168,-3.7038,2026-06-14 07:00:00+00:00,2.0,3.27,9.29,0.81,61.6
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 07:00:00+00:00,1.0,2.71,5.75,0.12,36.52
Paris,France,48.8566,2.3522,2026-06-14 07:00:00+00:00,1.0,3.41,6.2,2.07,40.01
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 07:00:00+00:00,1.0,1.18,1.64,0.07,35.95
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 08:00:00+00:00,1.0,3.4,5.17,0.12,44.31
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 08:00:00+00:00,1.0,3.82,4.66,0.09,36.64
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 08:00:00+00:00,1.0,0.83,2.74,0.87,38.85
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 08:00:00+00:00,1.0,4.04,4.85,0.07,41.16
London,England,51.5074,-0.1278,2026-06-14 08:00:00+00:00,1.0,3.7,7.86,10.57,39.08
Madrid,Spain,40.4168,-3.7038,2026-06-14 08:00:00+00:00,2.0,3.47,10.1,0.65,63.95
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 08:00:00+00:00,1.0,2.34,5.06,0.09,37.81
Paris,France,48.8566,2.3522,2026-06-14 08:00:00+00:00,1.0,3.63,6.85,1.83,45.16
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 08:00:00+00:00,1.0,0.9,1.3,0.04,37.0
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 09:00:00+00:00,1.0,3.31,4.95,0.09,44.8
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 09:00:00+00:00,1.0,3.82,4.69,0.08,36.89
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 09:00:00+00:00,1.0,0.91,3.07,0.91,37.86
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 09:00:00+00:00,1.0,3.98,4.75,0.06,40.81
London,England,51.5074,-0.1278,2026-06-14 09:00:00+00:00,1.0,3.98,8.19,10.22,39.83
Madrid,Spain,40.4168,-3.7038,2026-06-14 09:00:00+00:00,2.0,3.73,10.99,0.5,69.23
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 09:00:00+00:00,1.0,2.23,4.73,0.08,38.02
Paris,France,48.8566,2.3522,2026-06-14 09:00:00+00:00,1.0,4.1,7.79,1.55,53.28
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 09:00:00+00:00,1.0,0.89,1.29,0.04,36.67
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 10:00:00+00:00,1.0,3.27,4.73,0.08,48.16
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 10:00:00+00:00,1.0,3.99,4.81,0.07,53.19
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 10:00:00+00:00,1.0,0.99,3.42,1.01,36.59
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 10:00:00+00:00,1.0,3.52,4.19,0.06,49.95
London,England,51.5074,-0.1278,2026-06-14 10:00:00+00:00,1.0,4.41,8.78,10.47,41.41
Madrid,Spain,40.4168,-3.7038,2026-06-14 10:00:00+00:00,2.0,3.85,11.67,0.23,86.12
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 10:00:00+00:00,1.0,2.05,3.84,0.07,44.18
Paris,France,48.8566,2.3522,2026-06-14 10:00:00+00:00,2.0,3.42,6.84,0.83,72.8
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 10:00:00+00:00,1.0,0.91,1.31,0.04,36.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 11:00:00+00:00,1.0,3.26,4.56,0.09,49.86
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 11:00:00+00:00,1.0,3.98,4.72,0.08,59.69
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 11:00:00+00:00,1.0,1.09,3.84,1.24,34.97
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 11:00:00+00:00,1.0,3.27,3.86,0.06,53.34
London,England,51.5074,-0.1278,2026-06-14 11:00:00+00:00,1.0,5.15,9.87,11.37,43.06
Madrid,Spain,40.4168,-3.7038,2026-06-14 11:00:00+00:00,2.0,3.95,11.92,0.17,87.84
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 11:00:00+00:00,1.0,1.96,3.32,0.08,48.58
Paris,France,48.8566,2.3522,2026-06-14 11:00:00+00:00,2.0,3.02,5.95,0.51,78.4
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 11:00:00+00:00,1.0,0.96,1.39,0.05,35.09
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 12:00:00+00:00,1.0,3.26,4.47,0.1,49.72
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 12:00:00+00:00,2.0,3.88,4.57,0.09,60.18
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 12:00:00+00:00,1.0,1.21,4.34,1.45,33.21
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 12:00:00+00:00,1.0,3.21,3.78,0.07,52.98
London,England,51.5074,-0.1278,2026-06-14 12:00:00+00:00,1.0,6.33,11.63,12.74,44.5
Madrid,Spain,40.4168,-3.7038,2026-06-14 12:00:00+00:00,2.0,4.16,12.45,0.16,86.81
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 12:00:00+00:00,1.0,1.94,3.16,0.09,50.39
Paris,France,48.8566,2.3522,2026-06-14 12:00:00+00:00,2.0,3.19,6.15,0.44,81.3
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 12:00:00+00:00,1.0,1.01,1.46,0.06,34.07
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 13:00:00+00:00,1.0,3.69,5.05,0.25,46.03
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 13:00:00+00:00,1.0,3.92,4.64,0.12,56.43
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 13:00:00+00:00,1.0,1.31,4.88,1.25,31.54
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 13:00:00+00:00,1.0,3.27,3.84,0.1,51.19
London,England,51.5074,-0.1278,2026-06-14 13:00:00+00:00,1.0,7.64,13.75,14.73,45.93
Madrid,Spain,40.4168,-3.7038,2026-06-14 13:00:00+00:00,2.0,4.41,13.04,0.16,86.33
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 13:00:00+00:00,1.0,1.97,3.23,0.12,45.65
Paris,France,48.8566,2.3522,2026-06-14 13:00:00+00:00,2.0,2.97,5.55,0.36,80.59
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 13:00:00+00:00,1.0,1.06,1.55,0.09,32.68
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 14:00:00+00:00,1.0,4.47,6.2,0.57,40.25
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 14:00:00+00:00,1.0,4.07,4.85,0.18,50.13
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 14:00:00+00:00,1.0,1.41,5.59,0.95,30.61
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 14:00:00+00:00,1.0,3.4,4.0,0.17,47.75
London,England,51.5074,-0.1278,2026-06-14 14:00:00+00:00,1.0,8.77,15.33,16.7,48.04
Madrid,Spain,40.4168,-3.7038,2026-06-14 14:00:00+00:00,2.0,4.58,13.39,0.17,83.82
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 14:00:00+00:00,1.0,2.03,3.43,0.17,38.87
Paris,France,48.8566,2.3522,2026-06-14 14:00:00+00:00,2.0,2.74,4.94,0.33,79.01
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 14:00:00+00:00,1.0,1.13,1.68,0.15,30.52
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 15:00:00+00:00,1.0,5.27,7.39,0.97,35.27
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 15:00:00+00:00,1.0,4.15,5.0,0.24,45.06
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 15:00:00+00:00,1.0,1.55,6.63,0.8,31.63
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 15:00:00+00:00,1.0,3.51,4.13,0.24,44.56
London,England,51.5074,-0.1278,2026-06-14 15:00:00+00:00,1.0,9.46,15.89,18.55,51.69
Madrid,Spain,40.4168,-3.7038,2026-06-14 15:00:00+00:00,2.0,4.47,13.0,0.19,82.07
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 15:00:00+00:00,1.0,2.12,3.7,0.23,35.07
Paris,France,48.8566,2.3522,2026-06-14 15:00:00+00:00,2.0,2.69,4.77,0.35,78.79
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 15:00:00+00:00,1.0,1.19,1.81,0.21,28.76
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 16:00:00+00:00,1.0,5.94,8.46,1.23,30.84
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 16:00:00+00:00,1.0,4.09,4.98,0.29,40.32
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 16:00:00+00:00,1.0,1.36,7.07,0.37,49.03
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 16:00:00+00:00,1.0,3.54,4.19,0.27,40.85
London,England,51.5074,-0.1278,2026-06-14 16:00:00+00:00,1.0,9.73,15.83,20.54,55.84
Madrid,Spain,40.4168,-3.7038,2026-06-14 16:00:00+00:00,2.0,4.28,11.91,0.29,81.16
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 16:00:00+00:00,1.0,2.21,3.97,0.28,33.16
Paris,France,48.8566,2.3522,2026-06-14 16:00:00+00:00,2.0,2.76,4.92,0.43,79.25
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 16:00:00+00:00,1.0,1.3,2.08,0.29,25.38
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 17:00:00+00:00,1.0,6.42,9.19,1.34,27.92
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 17:00:00+00:00,1.0,3.99,4.92,0.33,36.8
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 17:00:00+00:00,1.0,1.26,6.42,0.25,52.85
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 17:00:00+00:00,1.0,3.55,4.24,0.29,38.39
London,England,51.5074,-0.1278,2026-06-14 17:00:00+00:00,1.0,9.69,15.27,22.85,59.74
Madrid,Spain,40.4168,-3.7038,2026-06-14 17:00:00+00:00,2.0,4.14,10.64,0.41,79.62
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 17:00:00+00:00,1.0,2.33,4.31,0.31,32.19
Paris,France,48.8566,2.3522,2026-06-14 17:00:00+00:00,2.0,2.95,5.26,0.54,79.04
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 17:00:00+00:00,1.0,1.5,2.48,0.38,21.76
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 18:00:00+00:00,1.0,6.5,9.28,1.32,26.29
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 18:00:00+00:00,1.0,3.82,4.74,0.36,33.65
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 18:00:00+00:00,1.0,1.27,6.26,0.23,53.63
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 18:00:00+00:00,1.0,3.51,4.22,0.3,37.04
London,England,51.5074,-0.1278,2026-06-14 18:00:00+00:00,2.0,9.32,14.32,25.48,62.44
Madrid,Spain,40.4168,-3.7038,2026-06-14 18:00:00+00:00,2.0,3.98,9.38,0.49,78.2
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 18:00:00+00:00,1.0,2.51,4.69,0.34,31.57
Paris,France,48.8566,2.3522,2026-06-14 18:00:00+00:00,2.0,3.13,5.59,0.65,78.76
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 18:00:00+00:00,1.0,1.71,2.82,0.43,19.4
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 19:00:00+00:00,1.0,5.84,8.43,1.16,25.22
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 19:00:00+00:00,1.0,3.45,4.28,0.36,30.5
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 19:00:00+00:00,1.0,1.35,6.19,0.34,51.71
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 19:00:00+00:00,1.0,3.33,4.03,0.3,36.11
London,England,51.5074,-0.1278,2026-06-14 19:00:00+00:00,2.0,8.83,13.32,28.62,62.92
Madrid,Spain,40.4168,-3.7038,2026-06-14 19:00:00+00:00,2.0,3.78,8.03,0.52,75.73
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 19:00:00+00:00,1.0,2.66,4.99,0.37,30.5
Paris,France,48.8566,2.3522,2026-06-14 19:00:00+00:00,2.0,3.44,6.22,1.02,75.28
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 19:00:00+00:00,1.0,1.9,3.08,0.45,17.9
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 20:00:00+00:00,1.0,5.57,8.21,1.13,22.88
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 20:00:00+00:00,1.0,3.0,3.71,0.35,28.52
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 20:00:00+00:00,1.0,1.5,6.21,0.71,47.29
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 20:00:00+00:00,1.0,3.01,3.66,0.29,36.25
London,England,51.5074,-0.1278,2026-06-14 20:00:00+00:00,2.0,8.26,12.27,31.15,60.47
Madrid,Spain,40.4168,-3.7038,2026-06-14 20:00:00+00:00,2.0,3.75,7.23,0.55,74.69
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 20:00:00+00:00,1.0,2.75,5.17,0.39,28.76
Paris,France,48.8566,2.3522,2026-06-14 20:00:00+00:00,2.0,3.88,7.04,1.54,69.96
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 20:00:00+00:00,1.0,2.04,3.17,0.46,17.08
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 21:00:00+00:00,1.0,5.02,7.37,1.04,20.87
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 21:00:00+00:00,1.0,2.41,2.98,0.32,28.46
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 21:00:00+00:00,1.0,1.66,6.35,1.39,43.46
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 21:00:00+00:00,1.0,2.59,3.17,0.27,36.95
London,England,51.5074,-0.1278,2026-06-14 21:00:00+00:00,1.0,7.68,11.3,29.75,59.12
Madrid,Spain,40.4168,-3.7038,2026-06-14 21:00:00+00:00,2.0,3.81,6.86,0.55,74.48
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 21:00:00+00:00,1.0,2.76,5.17,0.4,26.98
Paris,France,48.8566,2.3522,2026-06-14 21:00:00+00:00,2.0,4.22,7.61,1.89,65.79
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 21:00:00+00:00,1.0,2.09,3.04,0.44,16.76
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 22:00:00+00:00,1.0,4.44,6.19,0.95,19.37
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 22:00:00+00:00,1.0,1.83,2.26,0.27,29.91
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 22:00:00+00:00,1.0,1.82,6.56,1.93,40.77
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 22:00:00+00:00,1.0,2.23,2.75,0.25,37.95
London,England,51.5074,-0.1278,2026-06-14 22:00:00+00:00,1.0,7.17,10.54,27.59,58.96
Madrid,Spain,40.4168,-3.7038,2026-06-14 22:00:00+00:00,2.0,3.83,6.57,0.62,68.72
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 22:00:00+00:00,1.0,2.74,5.06,0.41,25.19
Paris,France,48.8566,2.3522,2026-06-14 22:00:00+00:00,2.0,4.35,7.74,2.11,61.97
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 22:00:00+00:00,1.0,2.11,2.87,0.4,17.19
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-14 23:00:00+00:00,1.0,3.95,5.36,0.87,18.39
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-14 23:00:00+00:00,1.0,1.54,1.92,0.26,29.28
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-14 23:00:00+00:00,1.0,2.01,6.94,2.25,40.02
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-14 23:00:00+00:00,1.0,2.02,2.52,0.24,38.55
London,England,51.5074,-0.1278,2026-06-14 23:00:00+00:00,1.0,6.85,10.12,25.12,59.12
Madrid,Spain,40.4168,-3.7038,2026-06-14 23:00:00+00:00,2.0,3.87,6.47,0.72,61.12
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-14 23:00:00+00:00,1.0,2.72,4.97,0.43,23.09
Paris,France,48.8566,2.3522,2026-06-14 23:00:00+00:00,1.0,4.47,7.78,2.46,59.1
Toamasina,Madagascar,-18.1492,49.4023,2026-06-14 23:00:00+00:00,1.0,2.16,2.8,0.37,17.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-15 00:00:00+00:00,1.0,3.43,4.64,0.79,17.94
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-15 00:00:00+00:00,1.0,1.38,1.72,0.26,28.27
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-15 00:00:00+00:00,1.0,2.22,7.49,2.37,40.77
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-15 00:00:00+00:00,1.0,1.89,2.38,0.23,38.99
London,England,51.5074,-0.1278,2026-06-15 00:00:00+00:00,2.0,6.61,9.92,21.94,60.22
Madrid,Spain,40.4168,-3.7038,2026-06-15 00:00:00+00:00,1.0,3.89,6.43,0.79,55.04
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-15 00:00:00+00:00,1.0,2.65,4.91,0.45,21.79
Paris,France,48.8566,2.3522,2026-06-15 00:00:00+00:00,1.0,4.6,7.76,3.01,55.67
Toamasina,Madagascar,-18.1492,49.4023,2026-06-15 00:00:00+00:00,1.0,2.19,2.76,0.35,17.02
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-15 01:00:00+00:00,1.0,2.78,3.85,0.67,18.35
Antsirabe,Madagascar,-19.8659,47.0333,2026-06-15 01:00:00+00:00,1.0,1.29,1.62,0.26,26.96
Buenos Aires,Argentina,-34.6037,-58.3816,2026-06-15 01:00:00+00:00,1.0,2.44,8.08,2.4,41.18
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-06-15 01:00:00+00:00,1.0,1.78,2.26,0.23,39.46
London,England,51.5074,-0.1278,2026-06-15 01:00:00+00:00,2.0,6.27,9.69,17.54,63.44
Madrid,Spain,40.4168,-3.7038,2026-06-15 01:00:00+00:00,1.0,3.9,6.43,0.84,50.54
Mahajanga,Madagascar,-15.7167,46.3167,2026-06-15 01:00:00+00:00,1.0,2.38,4.91,0.43,27.35
Paris,France,48.8566,2.3522,2026-06-15 01:00:00+00:00,1.0,4.75,7.72,3.44,49.42
Toamasina,Madagascar,-18.1492,49.4023,2026-06-15 01:00:00+00:00,1.0,2.21,2.78,0.33,16.47
Antananarivo,Madagascar,-18.8792,47.5079,2026-06-15 02:00:00+00:00,1.0,2.41,3.42,0.61,18.39
